id,subdistrict_id:id,name,zip
village_22583,res_subdistrict_01646,Padang Rejo,34176
village_22584,res_subdistrict_01647,Nyukang Harjo,34176
village_22585,res_subdistrict_01647,Lingga Pura,34176
village_22586,res_subdistrict_01647,Sido Harjo,
village_22587,res_subdistrict_01647,Taman Sari,34176
village_22588,res_subdistrict_01647,Karang Anyar,34176
village_22589,res_subdistrict_01647,Negeri Katon,34176
village_22590,res_subdistrict_01647,Gedung Harta,34176
village_22591,res_subdistrict_01647,Tanjung Ratu,34176
village_22592,res_subdistrict_01647,Negeri Agung,34176
village_22593,res_subdistrict_01647,Gilih Karang Jati,
village_22594,res_subdistrict_01647,Marga Jaya,34176
village_22595,res_subdistrict_01647,Gedung Aji,
village_22596,res_subdistrict_01647,Negeri Jaya,34176
village_22597,res_subdistrict_01647,Mekar Harjo,
village_22598,res_subdistrict_01648,Srikaton,
village_22599,res_subdistrict_01648,Jaya Sakti,34161
village_22600,res_subdistrict_01648,Haji Pemanggilan,34161
village_22601,res_subdistrict_01648,Negara Bumi Ilir,34161
village_22602,res_subdistrict_01648,Bumi Aji,34161
village_22603,res_subdistrict_01648,Negara Aji Tua,34161
village_22604,res_subdistrict_01648,Negara Bumi Udik,34161
village_22605,res_subdistrict_01648,Negara Aji Baru,34161
village_22606,res_subdistrict_01648,Gunung Agung,34161
village_22607,res_subdistrict_01648,Tanjung Harapan,34161
village_22608,res_subdistrict_01648,Bumi Jaya,34161
village_22609,res_subdistrict_01648,Mulyo Haji,34161
village_22610,res_subdistrict_01649,Sendang Mulyo,34174
village_22611,res_subdistrict_01649,Sendang Rejo,34174
village_22612,res_subdistrict_01649,Sendang Baru,34174
village_22613,res_subdistrict_01649,Sendang Retno,34174
village_22614,res_subdistrict_01649,Sendang Asih,34174
village_22615,res_subdistrict_01649,Sendang Agung,34174
village_22616,res_subdistrict_01649,Sendang Asri,
village_22617,res_subdistrict_01649,Sendang Mukti,34174
village_22618,res_subdistrict_01649,Kutowinangun,34174
village_22619,res_subdistrict_01650,Sritejo Kencono,
village_22620,res_subdistrict_01650,Sapto Mulyo,34153
village_22621,res_subdistrict_01650,Nambah Rejo,34153
village_22622,res_subdistrict_01650,Sumber Rejo,34153
village_22623,res_subdistrict_01650,Purworejo,34153
village_22624,res_subdistrict_01650,Kota Gajah,34153
village_22625,res_subdistrict_01650,Kota Gajah Timur,34153
village_22626,res_subdistrict_01651,Sri Kencono,
village_22627,res_subdistrict_01651,Bumi Nabung Ilir,34168
village_22628,res_subdistrict_01651,Bumi Nabung Utara,34168
village_22629,res_subdistrict_01651,Bumi Nabung Selatan,34168
village_22630,res_subdistrict_01651,Bumi Nabung Timur,34168
village_22631,res_subdistrict_01651,Bumi Nabung Baru,34168
village_22632,res_subdistrict_01651,Sri Kenanga,
village_22633,res_subdistrict_01652,Sido Binangun,34179
village_22634,res_subdistrict_01652,Sri Bawono,34179
village_22635,res_subdistrict_01652,Sri Budaya,34179
village_22636,res_subdistrict_01652,Suko Binangun,34179
village_22637,res_subdistrict_01652,Sri Busono,34179
village_22638,res_subdistrict_01652,Sangga Buana,34179
village_22639,res_subdistrict_01653,Gaya Baru V,
village_22640,res_subdistrict_01653,Surabaya Ilir,34159
village_22641,res_subdistrict_01653,Rajawali,
village_22642,res_subdistrict_01653,Cempaka Putih,34159
village_22643,res_subdistrict_01653,Subang Jaya,34159
village_22644,res_subdistrict_01653,Cabang,34159
village_22645,res_subdistrict_01653,Beringin Jaya,34159
village_22646,res_subdistrict_01653,Sidodadi,
village_22647,res_subdistrict_01653,Sumber Agung,34159
village_22648,res_subdistrict_01653,Surabaya Baru,34159
village_22649,res_subdistrict_01654,Gedung Sari,35513
village_22650,res_subdistrict_01654,Srimulyo,
village_22651,res_subdistrict_01654,Gedung Ratu,35513
village_22652,res_subdistrict_01654,Bandar Putih Tua,35513
village_22653,res_subdistrict_01654,Karang Jawa,35513
village_22654,res_subdistrict_01654,Sukajaya,35513
village_22655,res_subdistrict_01655,Bina Karya Jaya,34157
village_22656,res_subdistrict_01655,Bina Karya Utama,34157
village_22657,res_subdistrict_01655,Bina Karya Sakti,34157
village_22658,res_subdistrict_01655,Joharan,34157
village_22659,res_subdistrict_01655,Rantau Jaya Baru,34157
village_22660,res_subdistrict_01655,Rantau Jaya Ilir,34157
village_22661,res_subdistrict_01655,Bina Karya Baru,
village_22662,res_subdistrict_01655,Mranggi Jaya,34157
village_22663,res_subdistrict_01655,Mekar Jaya,34157
village_22664,res_subdistrict_01655,Rantau Jaya Makmur,34157
village_22665,res_subdistrict_01656,Bukit Kemuning,34556
village_22666,res_subdistrict_01656,Tanjung Baru,34556
village_22667,res_subdistrict_01656,Suka Menanti,34556
village_22668,res_subdistrict_01656,Muara Aman,34556
village_22669,res_subdistrict_01656,Tanjung Baru Timur,34556
village_22670,res_subdistrict_01656,Dwikora,34556
village_22671,res_subdistrict_01656,Tanjung Waras,34556
village_22672,res_subdistrict_01656,Sido Mulyo,
village_22673,res_subdistrict_01657,Kotabumi Udik,34518
village_22674,res_subdistrict_01657,Cempedak,34516
village_22675,res_subdistrict_01657,Rejosari ,
village_22676,res_subdistrict_01657,Kotabumi Tengah,34516
village_22677,res_subdistrict_01657,Kotabumi Pasar,34518
village_22678,res_subdistrict_01657,Kotabumi Ilir,34517
village_22679,res_subdistrict_01657,Sindang Sari,34517
village_22680,res_subdistrict_01657,Sribasuki ,
village_22681,res_subdistrict_01657,Kota Gapura,34511
village_22682,res_subdistrict_01657,Talang Bojong,34511
village_22683,res_subdistrict_01657,Sumber Arum,34511
village_22684,res_subdistrict_01657,Bojong Barat,34511
village_22685,res_subdistrict_01657,Kotabumi Tengah Barat,34516
village_22686,res_subdistrict_01658,Bumi Ratu,34554
village_22687,res_subdistrict_01658,Labuhan Ratu Pasar,34554
village_22688,res_subdistrict_01658,Sinar Galih,
village_22689,res_subdistrict_01658,Labuhan Ratu Kampung,
village_22690,res_subdistrict_01658,Gedung Ketapang,34554
village_22691,res_subdistrict_01658,Kota Agung,34554
village_22692,res_subdistrict_01658,Ketapang,34554
village_22693,res_subdistrict_01658,Karang Rejo I,
village_22694,res_subdistrict_01658,Banjar Ketapang,34554
village_22695,res_subdistrict_01658,Sidodadi,34554
village_22696,res_subdistrict_01658,Gunung Labuhan,
village_22697,res_subdistrict_01659,Karang Waringin,34557
village_22698,res_subdistrict_01659,Suka Sari,
village_22699,res_subdistrict_01659,Merambung,34557
village_22700,res_subdistrict_01659,Sinar Jaya,34557
village_22701,res_subdistrict_01659,Sindang Agung,34557
village_22702,res_subdistrict_01659,Mekar Jaya,34557
village_22703,res_subdistrict_01659,Sri Menanti,34557
village_22704,res_subdistrict_01659,Tulung Balak,34557
village_22705,res_subdistrict_01659,Tanjung Raja,30661
village_22706,res_subdistrict_01659,Tanjung Riang,34557
village_22707,res_subdistrict_01659,Kemala Raja,34557
village_22708,res_subdistrict_01659,Sindang Marga,34557
village_22709,res_subdistrict_01659,Ulak Ata,34557
village_22710,res_subdistrict_01659,Gunung Katon,34557
village_22711,res_subdistrict_01659,Suka Mulya,34557
village_22712,res_subdistrict_01659,Tanjung Beringin,34557
village_22713,res_subdistrict_01659,Sido Mulyo,34557
village_22714,res_subdistrict_01659,Sinar Mulya,
village_22715,res_subdistrict_01659,Priangan Baru,
village_22716,res_subdistrict_01660,Banjar Agung,34583
village_22717,res_subdistrict_01660,Bumi Agung Marga,34583
village_22718,res_subdistrict_01660,Pungguk Lama,34583
village_22719,res_subdistrict_01660,Gedung Nyapah,34583
village_22720,res_subdistrict_01660,Penagan Ratu,34583
village_22721,res_subdistrict_01660,Peraduan Waras,34583
village_22722,res_subdistrict_01660,Surakarta,34583
village_22723,res_subdistrict_01660,Rejo Mulyo,34583
village_22724,res_subdistrict_01660,Sidomukti,34583
village_22725,res_subdistrict_01660,Bumi Jaya,34583
village_22726,res_subdistrict_01660,Papan Rejo,34583
village_22727,res_subdistrict_01660,Sumber Agung,34583
village_22728,res_subdistrict_01661,Tanjung Harta,34558
village_22729,res_subdistrict_01661,Ogan Lima,34558
village_22730,res_subdistrict_01661,Hujan Mas,34558
village_22731,res_subdistrict_01661,Simpang Agung,
village_22732,res_subdistrict_01661,Bumi Nabung,34558
village_22733,res_subdistrict_01661,Kamplas,
village_22734,res_subdistrict_01661,Kistang,34558
village_22735,res_subdistrict_01661,Cahaya Negeri,34558
village_22736,res_subdistrict_01661,Lepang Besar,34558
village_22737,res_subdistrict_01661,Pengaringan,34558
village_22738,res_subdistrict_01661,Gunung Betuah,34558
village_22739,res_subdistrict_01661,Way Wakak,34558
village_22740,res_subdistrict_01661,Pematang Kasih,34558
village_22741,res_subdistrict_01661,Bumi Mandiri,34558
village_22742,res_subdistrict_01662,Trimodadi,34581
village_22743,res_subdistrict_01662,Cabang Empat,34581
village_22744,res_subdistrict_01662,Sinar Ogan,34581
village_22745,res_subdistrict_01662,Kalibalangan,34581
village_22746,res_subdistrict_01662,Gilih Sukanegeri,34581
village_22747,res_subdistrict_01662,Candimas,
village_22748,res_subdistrict_01662,Kembang Tanjung,34581
village_22749,res_subdistrict_01662,Abung Jayo,34581
village_22750,res_subdistrict_01662,Kembang Gading,34581
village_22751,res_subdistrict_01662,Ratu Abung,34581
village_22752,res_subdistrict_01662,Bandar Kagungan Raya,34581
village_22753,res_subdistrict_01662,Bumi Raya,
village_22754,res_subdistrict_01662,Kemalo Abung,34581
village_22755,res_subdistrict_01662,Cabang Abung Raya,34581
village_22756,res_subdistrict_01662,Kalibening Raya,34581
village_22757,res_subdistrict_01662,Way Lunik,34581
village_22758,res_subdistrict_01663,Ogan Jaya,34555
village_22759,res_subdistrict_01663,Ciamis,34555
village_22760,res_subdistrict_01663,Padang Ratu,34555
village_22761,res_subdistrict_01663,Negeri Sakti,34555
village_22762,res_subdistrict_01663,Negeri Ratu,34555
village_22763,res_subdistrict_01663,Negara Ratu,34555
village_22764,res_subdistrict_01663,Batu Raja,34555
village_22765,res_subdistrict_01663,Gedung Batin,34555
village_22766,res_subdistrict_01663,Negara Batin,34555
village_22767,res_subdistrict_01663,Kota Negara,34555
village_22768,res_subdistrict_01663,Bangun Jaya,34555
village_22769,res_subdistrict_01663,Baru Raharja,
village_22770,res_subdistrict_01663,Hanakau Jaya,34555
village_22771,res_subdistrict_01663,Negara Batin Ii,34555
village_22772,res_subdistrict_01663,Kota Negara Ilir,34555
village_22773,res_subdistrict_01664,Madukoro,34511
village_22774,res_subdistrict_01664,Kali Cinta,34511
village_22775,res_subdistrict_01664,Wono Marto,
village_22776,res_subdistrict_01664,Talang Jali,34511
village_22777,res_subdistrict_01664,Margo Rejo,
village_22778,res_subdistrict_01664,Banjar Wangi,34511
village_22779,res_subdistrict_01664,Sawo Jajar,34511
village_22780,res_subdistrict_01664,Madokoro Baru,
village_22781,res_subdistrict_01665,Kelapa Tujuh,34513
village_22782,res_subdistrict_01665,Tanjung Aman ,
village_22783,res_subdistrict_01665,Kota Alam,34519
village_22784,res_subdistrict_01665,Tanjungharapan,
village_22785,res_subdistrict_01665,Tanjungsenang,
village_22786,res_subdistrict_01665,Mulang Maya,34511
village_22787,res_subdistrict_01665,Bandar Putih,34511
village_22788,res_subdistrict_01665,Karang Agung,34511
village_22789,res_subdistrict_01665,Curup Guruh,
village_22790,res_subdistrict_01665,Jerangkang,34511
village_22791,res_subdistrict_01665,Way Melan,34511
village_22792,res_subdistrict_01665,Taman Jaya,34511
village_22793,res_subdistrict_01665,Alam Jaya,34511
village_22794,res_subdistrict_01665,Sinar Mas Alam,34511
village_22795,res_subdistrict_01666,Gunung Besar,34582
village_22796,res_subdistrict_01666,Kinciran,34582
village_22797,res_subdistrict_01666,Negla Sari,34582
village_22798,res_subdistrict_01666,Kedaton,34582
village_22799,res_subdistrict_01666,Sri Bandung,34582
village_22800,res_subdistrict_01666,Subik,34582
village_22801,res_subdistrict_01666,Gunung Sadar,34582
village_22802,res_subdistrict_01666,Gunung Gijul,34582
village_22803,res_subdistrict_01666,Pekurun Barat,34582
village_22804,res_subdistrict_01666,Pekurun Selatan,34582
village_22805,res_subdistrict_01666,Pekurun Utara,34582
village_22806,res_subdistrict_01667,Ulak Rengas,34556
village_22807,res_subdistrict_01667,Muara Dua,34556
village_22808,res_subdistrict_01667,Pulau Panggung,34556
village_22809,res_subdistrict_01667,Sekipi,34556
village_22810,res_subdistrict_01667,Sido Kayo,34556
village_22811,res_subdistrict_01667,Suka Marga,34556
village_22812,res_subdistrict_01667,Suka Maju,34556
village_22813,res_subdistrict_01667,Kebun Dalam,34556
village_22814,res_subdistrict_01668,Suka Maju,
village_22815,res_subdistrict_01668,Semuli Raya,34581
village_22816,res_subdistrict_01668,Semuli Jaya,34581
village_22817,res_subdistrict_01668,Papan Asri,34581
village_22818,res_subdistrict_01668,Gunung Keramat,
village_22819,res_subdistrict_01668,Sido Rahayu,34581
village_22820,res_subdistrict_01668,Gunung Sari,34581
village_22821,res_subdistrict_01669,Tatakarya,
village_22822,res_subdistrict_01669,Bandar Abung,
village_22823,res_subdistrict_01669,Bangun Sari,34581
village_22824,res_subdistrict_01669,Purba Sakti,34581
village_22825,res_subdistrict_01669,Bumi Raharja,34581
village_22826,res_subdistrict_01669,Bumi Restu,34581
village_22827,res_subdistrict_01669,Bandar Sakti,34581
village_22828,res_subdistrict_01669,Karya Sakti,34581
village_22829,res_subdistrict_01669,Sukoharjo,34581
village_22830,res_subdistrict_01670,Negeri Ujung Karang,34559
village_22831,res_subdistrict_01670,Bandar Agung,34559
village_22832,res_subdistrict_01670,Karang Sari,34559
village_22833,res_subdistrict_01670,Karang Rejo Ii,34559
village_22834,res_subdistrict_01670,Karang Sakti,34559
village_22835,res_subdistrict_01670,Karang Mulyo,34559
village_22836,res_subdistrict_01670,Banjar Negeri,34559
village_22837,res_subdistrict_01670,Banjar Ratu,34559
village_22838,res_subdistrict_01670,Negeri Ratu,34559
village_22839,res_subdistrict_01670,Pakuon Agung,
village_22840,res_subdistrict_01670,Sumber Agung,34559
village_22841,res_subdistrict_01671,Negara Tulang Bawang,34555
village_22842,res_subdistrict_01671,Kota Napal,34555
village_22843,res_subdistrict_01671,Tanah Abang,34555
village_22844,res_subdistrict_01671,Sukadana Udik,34555
village_22845,res_subdistrict_01671,Sukadana Ilir,34555
village_22846,res_subdistrict_01671,Haduyang Ratu,34555
village_22847,res_subdistrict_01671,Iso Rejo,
village_22848,res_subdistrict_01671,Mulyo Rejo Ii,34555
village_22849,res_subdistrict_01671,Tulang Bawang Baru,
village_22850,res_subdistrict_01671,Mulyo Rejo I,34555
village_22851,res_subdistrict_01671,Suka Maju,
village_22852,res_subdistrict_01672,Negera Kemakmuran,
village_22853,res_subdistrict_01672,Bonglai Tengah,
village_22854,res_subdistrict_01672,Tanjung Harapan,34555
village_22855,res_subdistrict_01672,Lubuk Rukam,34555
village_22856,res_subdistrict_01672,Ibul Jaya,
village_22857,res_subdistrict_01672,Beringin Jaya,34555
village_22858,res_subdistrict_01672,Gedung Makrifat,34555
village_22859,res_subdistrict_01672,Gedung Raja,34555
village_22860,res_subdistrict_01672,Gedung Negara,34555
village_22861,res_subdistrict_01672,Tulung Buyut,34555
village_22862,res_subdistrict_01673,Batu Nangkop,34555
village_22863,res_subdistrict_01673,Negara Bumi,34555
village_22864,res_subdistrict_01673,Melungun Ratu,34555
village_22865,res_subdistrict_01673,Negeri Campang Jaya,34555
village_22866,res_subdistrict_01673,Pampang Tangguk Jaya,
village_22867,res_subdistrict_01673,Negeri Galih Rejo,
village_22868,res_subdistrict_01673,Ratu Jaya,34555
village_22869,res_subdistrict_01673,Mekar Sari,
village_22870,res_subdistrict_01674,Nyapah Banyu,34582
village_22871,res_subdistrict_01674,Sinar Gunung,34582
village_22872,res_subdistrict_01674,Campang Gijul,34582
village_22873,res_subdistrict_01674,Sumber Tani,34582
village_22874,res_subdistrict_01674,Pekurun,34582
village_22875,res_subdistrict_01674,Ogan Campang,34582
village_22876,res_subdistrict_01674,Pekurun Tengah,34582
village_22877,res_subdistrict_01674,Pekurun Udik,34582
village_22878,res_subdistrict_01674,Ogan Jaya,34582
village_22879,res_subdistrict_01675,Cempaka,34554
village_22880,res_subdistrict_01675,Sri Agung,34554
village_22881,res_subdistrict_01675,Lepang Tengah,
village_22882,res_subdistrict_01675,Cahaya Makmur,34554
village_22883,res_subdistrict_01675,Suka Jaya,
village_22884,res_subdistrict_01675,Sri Jaya,34554
village_22885,res_subdistrict_01675,Negara Agung,34554
village_22886,res_subdistrict_01675,Cempaka Barat,34554
village_22887,res_subdistrict_01675,Cempaka Timur,34554
village_22888,res_subdistrict_01676,Sinar Harapan,34554
village_22889,res_subdistrict_01676,Kubu Hitu,
village_22890,res_subdistrict_01676,Negeri Sakti,34554
village_22891,res_subdistrict_01676,Tanjung Jaya,34554
village_22892,res_subdistrict_01676,Gunung Raja,34554
village_22893,res_subdistrict_01676,Cahaya Mas,34558
village_22894,res_subdistrict_01676,Comok Sinar Jaya,34558
village_22895,res_subdistrict_01676,Way Isem,34558
village_22896,res_subdistrict_01676,Gunung Maknibai,34558
village_22897,res_subdistrict_01676,Negeri Batin Jaya,34558
village_22898,res_subdistrict_01677,Aji Kagungan,34558
village_22899,res_subdistrict_01677,Talang Jembatan,34558
village_22900,res_subdistrict_01677,Sabuk Empat,34558
village_22901,res_subdistrict_01677,Beringin,34558
village_22902,res_subdistrict_01677,Sabuk Indah,34558
village_22903,res_subdistrict_01677,Bindu,34558
village_22904,res_subdistrict_01677,Way Perancang,34558
village_22905,res_subdistrict_01678,Pagar,34581
village_22906,res_subdistrict_01678,Blambangan,34581
village_22907,res_subdistrict_01678,Jagang,34581
village_22908,res_subdistrict_01678,Tanjung Iman,
village_22909,res_subdistrict_01678,Tulung Singkip,34581
village_22910,res_subdistrict_01678,Pagar Gading,34581
village_22911,res_subdistrict_01678,Buring Kencana,34581
village_22912,res_subdistrict_01679,Pasar Liwa,34814
village_22913,res_subdistrict_01679,Way Mengaku,34812
village_22914,res_subdistrict_01679,Kubu Perahu,34813
village_22915,res_subdistrict_01679,Padang Cahya,34811
village_22916,res_subdistrict_01679,Sebarus,34815
village_22917,res_subdistrict_01679,Way Empulau Ulu,34811
village_22918,res_subdistrict_01679,Gunung Sugih,34816
village_22919,res_subdistrict_01679,Wates,
village_22920,res_subdistrict_01679,Padang Dalom,34818
village_22921,res_subdistrict_01679,Sukarame,34811
village_22922,res_subdistrict_01679,Bahway,34811
village_22923,res_subdistrict_01679,Sedampah Indah,34811
village_22924,res_subdistrict_01680,Tugu Sari,34871
village_22925,res_subdistrict_01680,Simpang Sari,
village_22926,res_subdistrict_01680,Sukajaya,34871
village_22927,res_subdistrict_01680,Sindang Pagar,34871
village_22928,res_subdistrict_01680,Sukapura,34871
village_22929,res_subdistrict_01680,Way Petai,
village_22930,res_subdistrict_01681,Kenali,34872
village_22931,res_subdistrict_01681,Kejadian,34872
village_22932,res_subdistrict_01681,Bumi Agung,34872
village_22933,res_subdistrict_01681,Turgak,34872
village_22934,res_subdistrict_01681,Bedudu,34872
village_22935,res_subdistrict_01681,Sukarame,34872
village_22936,res_subdistrict_01681,Hujung,34872
village_22937,res_subdistrict_01681,Serungkuk,34872
village_22938,res_subdistrict_01681,Suka Makmur,34872
village_22939,res_subdistrict_01681,Fajar Agung,34872
village_22940,res_subdistrict_01682,Pajar Bulan,
village_22941,res_subdistrict_01682,Puralaksana,
village_22942,res_subdistrict_01682,Karang Agung,34884
village_22943,res_subdistrict_01682,Mutar Alam,34884
village_22944,res_subdistrict_01682,Tanjung Raya,34884
village_22945,res_subdistrict_01682,Sukananti,34884
village_22946,res_subdistrict_01682,Sukaraja,34884
village_22947,res_subdistrict_01682,Padang Tambak,34884
village_22948,res_subdistrict_01682,Tambak Jaya,34884
village_22949,res_subdistrict_01683,Sekincau,34885
village_22950,res_subdistrict_01683,Pampangan,34885
village_22951,res_subdistrict_01683,Waspada,34885
village_22952,res_subdistrict_01683,Tiga Jaya,34885
village_22953,res_subdistrict_01683,Giham Sukamaju,34885
village_22954,res_subdistrict_01684,Suka Marga,34882
village_22955,res_subdistrict_01684,Sumber Agung,34882
village_22956,res_subdistrict_01684,Tuguratu,
village_22957,res_subdistrict_01684,Banding Agung,34882
village_22958,res_subdistrict_01684,Roworejo,34882
village_22959,res_subdistrict_01684,Sidorejo,34882
village_22960,res_subdistrict_01684,Ringin Sari,34882
village_22961,res_subdistrict_01685,Kembahang,34881
village_22962,res_subdistrict_01685,Negeri Ratu,34881
village_22963,res_subdistrict_01685,Kegeringan,34881
village_22964,res_subdistrict_01685,Gunung Sugih,34881
village_22965,res_subdistrict_01685,Pekon Balak,34881
village_22966,res_subdistrict_01685,Sukabumi,34881
village_22967,res_subdistrict_01685,Canggu,34881
village_22968,res_subdistrict_01685,Kota Besi,34881
village_22969,res_subdistrict_01685,Sukaraja,34881
village_22970,res_subdistrict_01685,Kerang,34881
village_22971,res_subdistrict_01685,Teba Liyokh,34881
village_22972,res_subdistrict_01686,Tanjung Raya,34879
village_22973,res_subdistrict_01686,Hanakau,34879
village_22974,res_subdistrict_01686,Buay Nyerupa,34879
village_22975,res_subdistrict_01686,Tapak Siring,34879
village_22976,res_subdistrict_01686,Jaga Raga,34879
village_22977,res_subdistrict_01686,Pagar Dewa,34879
village_22978,res_subdistrict_01686,Suka Mulya,34879
village_22979,res_subdistrict_01686,Bandar Baru,34879
village_22980,res_subdistrict_01686,Bumi Jaya,34879
village_22981,res_subdistrict_01686,Teba Pering Jaya,
village_22982,res_subdistrict_01687,Gedung Surian,34871
village_22983,res_subdistrict_01687,Pura Mekar,
village_22984,res_subdistrict_01687,Cipta Waras,34871
village_22985,res_subdistrict_01687,Tri Mulyo,
village_22986,res_subdistrict_01687,Mekar Jaya,
village_22987,res_subdistrict_01688,Pura Jaya,
village_22988,res_subdistrict_01688,Pura Wiwitan,
village_22989,res_subdistrict_01688,Tribudi Syukur,
village_22990,res_subdistrict_01688,Muara Jaya I,
village_22991,res_subdistrict_01688,Muara Jaya Ii,
village_22992,res_subdistrict_01688,Tribudi Makmur,34871
village_22993,res_subdistrict_01688,Tugu Mulya,
village_22994,res_subdistrict_01688,Cipta Mulya,34871
village_22995,res_subdistrict_01688,Muara Baru,34871
village_22996,res_subdistrict_01688,Sinar Luas,34871
village_22997,res_subdistrict_01689,Sidodadi,34876
village_22998,res_subdistrict_01689,Semarang Jaya,34876
village_22999,res_subdistrict_01689,Sumber Alam,34876
village_23000,res_subdistrict_01689,Gunung Terang,34876
village_23001,res_subdistrict_01689,Suka Jadi,
village_23002,res_subdistrict_01689,Sri Menanti,34876
village_23003,res_subdistrict_01689,Sinar Jaya,34876
village_23004,res_subdistrict_01689,Rigis Jaya,34876
village_23005,res_subdistrict_01689,Suka Damai,
village_23006,res_subdistrict_01689,Manggarai,
village_23007,res_subdistrict_01690,Pahayu Jaya,34885
village_23008,res_subdistrict_01690,Basungan,34885
village_23009,res_subdistrict_01690,Mekar Sari,34885
village_23010,res_subdistrict_01690,Sidomulyo,34885
village_23011,res_subdistrict_01690,Sidodadi,
village_23012,res_subdistrict_01690,Marga Jaya,34885
village_23013,res_subdistrict_01690,Suka Jaya,34885
village_23014,res_subdistrict_01690,Batu Api,34885
village_23015,res_subdistrict_01690,Pagar Dewa,34693
village_23016,res_subdistrict_01690,Suka Mulya,34885
village_23017,res_subdistrict_01691,Argomulyo,
village_23018,res_subdistrict_01691,Batu Kebayan,34872
village_23019,res_subdistrict_01691,Atar Bawang,34872
village_23020,res_subdistrict_01691,Campang Tiga,34872
village_23021,res_subdistrict_01691,Luas,34872
village_23022,res_subdistrict_01691,Bakhu,34872
village_23023,res_subdistrict_01691,Way Ngison,34872
village_23024,res_subdistrict_01691,Kubu Liku Jaya,34872
village_23025,res_subdistrict_01691,Sumber Rejo,34872
village_23026,res_subdistrict_01691,Atar Kuwau,34872
village_23027,res_subdistrict_01692,Lombok,34879
village_23028,res_subdistrict_01692,Heni Arong,
village_23029,res_subdistrict_01692,Suka Banjar,34879
village_23030,res_subdistrict_01692,Lombok Timur,34879
village_23031,res_subdistrict_01692,Suka Banjar Ii Ujung Rembun,34879
village_23032,res_subdistrict_01692,Suka Maju,34879
village_23033,res_subdistrict_01692,Ujung,34879
village_23034,res_subdistrict_01692,Keagungan,34879
village_23035,res_subdistrict_01692,Tawan Suka Mulya,34879
village_23036,res_subdistrict_01692,Pancur Mas,34879
village_23037,res_subdistrict_01692,Lombok Selatan,34879
village_23038,res_subdistrict_01693,Suoh,34882
village_23039,res_subdistrict_01693,Srimulyo,34882
village_23040,res_subdistrict_01693,Bandar Agung,34882
village_23041,res_subdistrict_01693,Ringin Jaya,34882
village_23042,res_subdistrict_01693,Bumi Hantatai,34882
village_23043,res_subdistrict_01693,Gunungratu,
village_23044,res_subdistrict_01693,Tanjungsari,34882
village_23045,res_subdistrict_01693,Negeri Jaya,34882
village_23046,res_subdistrict_01693,Tembelang,34882
village_23047,res_subdistrict_01693,Tri Mekar Jaya,34882
village_23048,res_subdistrict_01694,Menggala Selatan,34611
village_23049,res_subdistrict_01694,Ujung Gunung ,
village_23050,res_subdistrict_01694,Menggala Tengah,34611
village_23051,res_subdistrict_01694,Menggala Kota,34611
village_23052,res_subdistrict_01694,Bujung Tenuk,34613
village_23053,res_subdistrict_01694,Ujung Gunung Ilir,34614
village_23054,res_subdistrict_01694,Astra Ksetra,
village_23055,res_subdistrict_01694,Kagungan Rahayu,34613
village_23056,res_subdistrict_01694,Tiuh Tohou,
village_23057,res_subdistrict_01695,Aji Jaya Knpi,34681
village_23058,res_subdistrict_01695,Kecubung Jaya,34681
village_23059,res_subdistrict_01695,Kecubung Mulya,34681
village_23060,res_subdistrict_01695,Gedung Aji,34681
village_23061,res_subdistrict_01695,Penawar,
village_23062,res_subdistrict_01695,Penawar Baru,34681
village_23063,res_subdistrict_01695,Aji Murni Jaya,34681
village_23064,res_subdistrict_01695,Aji Mesir,34681
village_23065,res_subdistrict_01695,Aji Permai Talang Buah,34681
village_23066,res_subdistrict_01695,Bandar Aji Jaya,34681
village_23067,res_subdistrict_01696,Banjar Agung,34682
village_23068,res_subdistrict_01696,Tri Darma Wirajaya,
village_23069,res_subdistrict_01696,Moris Jaya,34682
village_23070,res_subdistrict_01696,Tunggal Warga,34682
village_23071,res_subdistrict_01696,Dwi Warga Tunggal Jaya,34682
village_23072,res_subdistrict_01696,Tri Mulya Jaya,34682
village_23073,res_subdistrict_01696,Tri Mukti Jaya,34682
village_23074,res_subdistrict_01696,Tri Tunggal Jaya,34682
village_23075,res_subdistrict_01696,Warga Makmur Jaya,34682
village_23076,res_subdistrict_01696,Warga Indah Jaya,34682
village_23077,res_subdistrict_01696,Banjar Dewa,34682
village_23078,res_subdistrict_01697,Gunung Tapa,34596
village_23079,res_subdistrict_01697,Gedung Meneng,34596
village_23080,res_subdistrict_01697,Bakung Udik,34596
village_23081,res_subdistrict_01697,Bakung Ilir,34596
village_23082,res_subdistrict_01697,Gedung Bandar Rahayu,34596
village_23083,res_subdistrict_01697,Gunung Tapa Ilir,34596
village_23084,res_subdistrict_01697,Gunung Tapa Tengah,34596
village_23085,res_subdistrict_01697,Gunung Tapa Udik,34596
village_23086,res_subdistrict_01697,Gedung Bandar Rejo,34596
village_23087,res_subdistrict_01697,Bakung Rahayu,34596
village_23088,res_subdistrict_01697,Gedung Meneng Baru,34596
village_23089,res_subdistrict_01698,Yudha Karya Jitu,
village_23090,res_subdistrict_01698,Gedung Karya Jitu,
village_23091,res_subdistrict_01698,Hargo Rejo,
village_23092,res_subdistrict_01698,Wono Agung,
village_23093,res_subdistrict_01698,Karya Jitu Mukti,
village_23094,res_subdistrict_01698,Bumi Ratu,
